X,Y,RMSE_Percentage
0.0,0.11860621466666665,1.7262886330005909
6.767190260759493,0.11860621466666665,1.7262886330005909
13.534380521518987,0.26634886566666666,1.7262886330005909
20.301570782278482,0.3811449576666666,1.7262886330005909
27.068761043037973,0.3461903143333333,1.7262886330005909
33.835951303797465,0.34619031433333336,1.7262886330005909
40.603141564556964,0.23634284133333336,1.7262886330005909
47.370331825316455,0.23634284133333336,1.7262886330005909
54.13752208607595,0.119119586,1.7262886330005909
60.90471234683544,0.119119586,1.7262886330005909
67.67190260759493,0.054682766333333334,1.7262886330005909
74.43909286835442,0.054682766333333334,1.7262886330005909
81.20628312911393,0.054682766333333334,1.7262886330005909
87.97347338987342,0.054682766333333334,1.7262886330005909
94.74066365063291,0.03928861433333333,1.7262886330005909
101.5078539113924,0.03928861433333333,1.7262886330005909
108.2750441721519,0.03928861433333333,1.7262886330005909
115.04223443291139,0.03928861433333333,1.7262886330005909
121.80942469367088,0.08585173366666665,1.7262886330005909
128.57661495443037,0.08585173366666665,1.7262886330005909
135.34380521518986,0.08585173366666665,1.7262886330005909
142.11099547594935,0.08585173366666665,1.7262886330005909
148.87818573670884,0.17812235366666665,1.7262886330005909
155.64537599746834,0.17812235366666665,1.7262886330005909
162.41256625822786,0.17812235366666665,1.7262886330005909
169.17975651898735,0.17812235366666665,1.7262886330005909
175.94694677974684,0.29429092799999995,1.7262886330005909
182.71413704050633,0.29429092799999995,1.7262886330005909
189.48132730126582,0.29429092799999995,1.7262886330005909
196.2485175620253,0.294290928,1.7262886330005909
203.0157078227848,0.41604372399999995,1.7262886330005909
209.7828980835443,0.41604372399999995,1.7262886330005909
216.5500883443038,0.41604372399999995,1.7262886330005909
223.31727860506328,0.5524537923333334,1.7262886330005909
230.08446886582277,0.5524537923333334,1.7262886330005909
236.85165912658226,0.5524537923333334,1.7262886330005909
243.61884938734175,0.5524537923333334,1.7262886330005909
250.38603964810125,0.7400508133333332,1.7262886330005909
257.15322990886074,0.7400508133333333,1.7262886330005909
263.92042016962023,0.969723321,1.7262886330005909
270.6876104303797,0.969723321,1.7262886330005909
277.4548006911392,1.259732663,1.7262886330005909
284.2219909518987,1.259732663,1.7262886330005909
290.9891812126582,1.5644446773333334,1.7262886330005909
297.7563714734177,1.5644446773333334,1.7262886330005909
304.5235617341772,1.8984048823333335,1.7262886330005909
311.29075199493667,1.8984048823333335,1.7262886330005909
318.05794225569616,2.197661891,1.7262886330005909
324.8251325164557,2.4165710646666665,1.7262886330005909
331.5923227772152,2.416571064666667,1.7262886330005909
338.3595130379747,2.4893719933333336,1.7262886330005909
345.1267032987342,2.4161030933333336,1.7262886330005909
351.8938935594937,2.220470241,1.7262886330005909
358.66108382025317,1.9846931559999998,1.7262886330005909
365.42827408101266,1.723359264,1.7262886330005909
372.19546434177215,1.4126928416666666,1.7262886330005909
378.96265460253164,1.0599683946666667,1.7262886330005909
385.72984486329113,0.7053441246666666,1.7262886330005909
392.4970351240506,0.7053441246666666,1.7262886330005909
399.2642253848101,0.43099784366666666,1.7262886330005909
406.0314156455696,0.43099784366666666,1.7262886330005909
412.7986059063291,0.25161126966666664,1.7262886330005909
419.5657961670886,0.25161126966666664,1.7262886330005909
426.3329864278481,0.25161126966666664,1.7262886330005909
433.1001766886076,0.15247823833333332,1.7262886330005909
439.86736694936707,0.15247823833333332,1.7262886330005909
446.63455721012656,0.15247823833333332,1.7262886330005909
453.40174747088605,0.13363018033333332,1.7262886330005909
460.16893773164554,0.13363018033333332,1.7262886330005909
466.93612799240503,0.14760994233333333,1.7262886330005909
473.7033182531645,0.14760994233333333,1.7262886330005909
480.470508513924,0.14760994233333333,1.7262886330005909
487.2376987746835,0.16348952733333333,1.7262886330005909
494.004889035443,0.16348952733333333,1.7262886330005909
500.7720792962025,0.16348952733333333,1.7262886330005909
507.539269556962,0.16348952733333333,1.7262886330005909
514.3064598177215,0.11309533166666667,1.7262886330005909
521.073650078481,0.11309533166666667,1.7262886330005909
527.8408403392405,0.11309533166666667,1.7262886330005909
534.6080306,0.11309533166666667,1.7262886330005909
